Country,Year,Yield,Pesticides,Temperature,Rainfall
India,2005,7323967.0,0.21,26.73,1083.0
India,2005,7323967.0,0.21,27.49,1083.0
India,2005,7323967.0,0.21,25.4,1083.0
India,2005,7323967.0,0.21,25.77,1083.0
India,2005,7323967.0,0.21,25.62,1083.0
India,2005,7323967.0,0.21,24.12,1083.0
India,2005,7323967.0,0.21,26.23,1083.0
India,2005,7323967.0,0.21,25.72,1083.0
India,2005,7323967.0,0.21,26.11,1083.0
India,2005,7323967.0,0.21,25.09,1083.0
India,2005,7323967.0,0.21,26.51,1083.0
India,2005,7323967.0,0.21,25.07,1083.0
India,2005,7323967.0,0.21,26.72,1083.0
India,2005,7323967.0,0.21,26.72,1083.0
India,2005,7323967.0,0.21,26.3,1083.0
India,2006,7414572.0,0.22,26.34,1083.0
India,2006,7414572.0,0.22,27.28,1083.0
India,2006,7414572.0,0.22,26.39,1083.0
India,2006,7414572.0,0.22,24.72,1083.0
India,2006,7414572.0,0.22,25.42,1083.0
India,2006,7414572.0,0.22,26.04,1083.0
India,2006,7414572.0,0.22,26.37,1083.0
India,2006,7414572.0,0.22,26.99,1083.0
India,2006,7414572.0,0.22,27.47,1083.0
India,2006,7414572.0,0.22,25.78,1083.0
India,2006,7414572.0,0.22,26.43,1083.0
India,2006,7414572.0,0.22,25.85,1083.0
India,2006,7414572.0,0.22,24.72,1083.0
India,2006,7414572.0,0.22,26.37,1083.0
India,2006,7414572.0,0.22,26.37,1083.0
India,2006,7414572.0,0.22,26.13,1083.0
India,2006,7414572.0,0.22,25.31,1083.0
India,2006,7414572.0,0.22,26.94,1083.0
India,2006,7414572.0,0.22,24.98,1083.0
India,2006,7414572.0,0.22,27.15,1083.0
India,2006,7414572.0,0.22,27.15,1083.0
India,2006,7414572.0,0.22,26.28,1083.0
India,2007,7533498.0,0.16,26.0,1083.0
India,2007,7533498.0,0.16,27.51,1083.0
India,2007,7533498.0,0.16,25.98,1083.0
India,2007,7533498.0,0.16,24.6,1083.0
India,2007,7533498.0,0.16,25.46,1083.0
India,2007,7533498.0,0.16,25.95,1083.0
India,2007,7533498.0,0.16,26.15,1083.0
India,2007,7533498.0,0.16,26.58,1083.0
India,2007,7533498.0,0.16,27.55,1083.0
India,2007,7533498.0,0.16,25.66,1083.0
India,2007,7533498.0,0.16,26.27,1083.0
India,2007,7533498.0,0.16,25.44,1083.0
India,2007,7533498.0,0.16,24.6,1083.0
India,2007,7533498.0,0.16,26.39,1083.0
India,2007,7533498.0,0.16,26.15,1083.0
India,2007,7533498.0,0.16,25.59,1083.0
India,2007,7533498.0,0.16,25.58,1083.0
India,2007,7533498.0,0.16,27.23,1083.0
India,2007,7533498.0,0.16,24.59,1083.0
India,2007,7533498.0,0.16,27.31,1083.0
India,2007,7533498.0,0.16,27.31,1083.0
India,2007,7533498.0,0.16,25.82,1083.0
India,2008,7679767.0,0.09,25.57,1083.0
India,2008,7679767.0,0.09,27.05,1083.0
India,2008,7679767.0,0.09,25.78,1083.0
India,2008,7679767.0,0.09,24.25,1083.0
India,2008,7679767.0,0.09,25.35,1083.0
India,2008,7679767.0,0.09,25.65,1083.0
India,2008,7679767.0,0.09,25.68,1083.0
India,2008,7679767.0,0.09,26.52,1083.0
India,2008,7679767.0,0.09,27.45,1083.0
India,2008,7679767.0,0.09,25.3,1083.0
India,2008,7679767.0,0.09,25.88,1083.0
India,2008,7679767.0,0.09,25.11,1083.0
India,2008,7679767.0,0.09,24.25,1083.0
India,2008,7679767.0,0.09,26.19,1083.0
India,2008,7679767.0,0.09,25.68,1083.0
India,2008,7679767.0,0.09,25.56,1083.0
India,2008,7679767.0,0.09,25.23,1083.0
India,2008,7679767.0,0.09,26.51,1083.0
India,2008,7679767.0,0.09,24.51,1083.0
India,2008,7679767.0,0.09,26.83,1083.0
India,2008,7679767.0,0.09,26.83,1083.0
India,2008,7679767.0,0.09,25.66,1083.0
India,2009,7580854.0,0.17,26.55,1083.0
India,2009,7580854.0,0.17,28.1,1083.0
India,2009,7580854.0,0.17,26.76,1083.0
India,2009,7580854.0,0.17,24.87,1083.0
India,2009,7580854.0,0.17,25.73,1083.0
India,2009,7580854.0,0.17,26.68,1083.0
India,2009,7580854.0,0.17,26.55,1083.0
India,2009,7580854.0,0.17,27.15,1083.0
India,2009,7580854.0,0.17,28.03,1083.0
India,2009,7580854.0,0.17,26.41,1083.0
India,2009,7580854.0,0.17,26.92,1083.0
India,2009,7580854.0,0.17,25.99,1083.0
India,2009,7580854.0,0.17,24.87,1083.0
India,2009,7580854.0,0.17,27.14,1083.0
India,2009,7580854.0,0.17,26.55,1083.0
India,2009,7580854.0,0.17,26.31,1083.0
India,2009,7580854.0,0.17,25.87,1083.0
India,2009,7580854.0,0.17,27.43,1083.0
India,2009,7580854.0,0.17,25.38,1083.0
India,2009,7580854.0,0.17,27.82,1083.0
India,2009,7580854.0,0.17,27.82,1083.0
India,2009,7580854.0,0.17,26.55,1083.0
India,2010,7640665.0,0.24,26.51,1083.0
India,2010,7640665.0,0.24,28.02,1083.0
India,2010,7640665.0,0.24,26.81,1083.0
India,2010,7640665.0,0.24,24.98,1083.0
India,2010,7640665.0,0.24,25.71,1083.0
India,2010,7640665.0,0.24,26.61,1083.0
India,2010,7640665.0,0.24,26.52,1083.0
India,2010,7640665.0,0.24,27.29,1083.0
India,2010,7640665.0,0.24,27.69,1083.0
India,2010,7640665.0,0.24,26.31,1083.0
India,2010,7640665.0,0.24,26.82,1083.0
India,2010,7640665.0,0.24,26.02,1083.0
India,2010,7640665.0,0.24,24.98,1083.0
India,2010,7640665.0,0.24,26.93,1083.0
India,2010,7640665.0,0.24,26.52,1083.0
India,2010,7640665.0,0.24,26.54,1083.0
India,2010,7640665.0,0.24,25.75,1083.0
India,2010,7640665.0,0.24,27.16,1083.0
India,2010,7640665.0,0.24,25.54,1083.0
India,2010,7640665.0,0.24,27.68,1083.0
India,2010,7640665.0,0.24,27.68,1083.0
India,2010,7640665.0,0.24,26.67,1083.0
India,2011,7832121.0,0.33,25.53,1083.0
India,2011,7832121.0,0.33,27.29,1083.0
India,2011,7832121.0,0.33,25.81,1083.0
India,2011,7832121.0,0.33,24.35,1083.0
India,2011,7832121.0,0.33,25.36,1083.0
India,2011,7832121.0,0.33,25.72,1083.0
India,2011,7832121.0,0.33,25.63,1083.0
India,2011,7832121.0,0.33,26.41,1083.0
India,2011,7832121.0,0.33,27.41,1083.0
India,2011,7832121.0,0.33,25.45,1083.0
India,2011,7832121.0,0.33,25.92,1083.0
India,2011,7832121.0,0.33,25.06,1083.0
India,2011,7832121.0,0.33,24.35,1083.0
India,2011,7832121.0,0.33,26.0,1083.0
India,2011,7832121.0,0.33,25.63,1083.0
India,2011,7832121.0,0.33,25.48,1083.0
India,2011,7832121.0,0.33,25.16,1083.0
India,2011,7832121.0,0.33,26.84,1083.0
India,2011,7832121.0,0.33,24.5,1083.0
India,2011,7832121.0,0.33,27.02,1083.0
India,2011,7832121.0,0.33,27.02,1083.0
India,2011,7832121.0,0.33,25.64,1083.0
India,2012,8017152.0,0.31,25.86,1083.0
India,2012,8017152.0,0.31,27.03,1083.0
India,2012,8017152.0,0.31,26.21,1083.0
India,2012,8017152.0,0.31,24.37,1083.0
India,2012,8017152.0,0.31,26.04,1083.0
India,2012,8017152.0,0.31,25.82,1083.0
India,2012,8017152.0,0.31,25.89,1083.0
India,2012,8017152.0,0.31,26.94,1083.0
India,2012,8017152.0,0.31,28.02,1083.0
India,2012,8017152.0,0.31,25.39,1083.0
India,2012,8017152.0,0.31,25.88,1083.0
India,2012,8017152.0,0.31,25.45,1083.0
India,2012,8017152.0,0.31,24.37,1083.0
India,2012,8017152.0,0.31,26.33,1083.0
India,2012,8017152.0,0.31,25.89,1083.0
India,2012,8017152.0,0.31,25.98,1083.0
India,2012,8017152.0,0.31,25.3,1083.0
India,2012,8017152.0,0.31,26.65,1083.0
India,2012,8017152.0,0.31,25.09,1083.0
India,2012,8017152.0,0.31,26.89,1083.0
India,2012,8017152.0,0.31,26.89,1083.0
India,2012,8017152.0,0.31,26.09,1083.0
India,2013,8029011.0,0.27,26.69,1083.0
India,2013,8029011.0,0.27,27.61,1083.0
India,2013,8029011.0,0.27,27.1,1083.0
India,2013,8029011.0,0.27,25.44,1083.0
India,2013,8029011.0,0.27,26.61,1083.0
India,2013,8029011.0,0.27,26.37,1083.0
India,2013,8029011.0,0.27,26.71,1083.0
India,2013,8029011.0,0.27,27.37,1083.0
India,2013,8029011.0,0.27,28.85,1083.0
India,2013,8029011.0,0.27,25.94,1083.0
India,2013,8029011.0,0.27,26.84,1083.0
India,2013,8029011.0,0.27,26.12,1083.0
India,2013,8029011.0,0.27,25.44,1083.0
India,2013,8029011.0,0.27,27.11,1083.0
India,2013,8029011.0,0.27,26.71,1083.0
India,2013,8029011.0,0.27,26.79,1083.0
India,2013,8029011.0,0.27,25.85,1083.0
India,2013,8029011.0,0.27,27.14,1083.0
India,2013,8029011.0,0.27,25.98,1083.0
India,2013,8029011.0,0.27,27.44,1083.0
India,2013,8029011.0,0.27,27.44,1083.0
India,2013,8029011.0,0.27,26.99,1083.0
Indonesia,1990,5507788.0,3.54,25.37,2702.0
Indonesia,1990,5507788.0,3.54,27.05,2702.0
Indonesia,1990,5507788.0,3.54,27.11,2702.0
Indonesia,1990,5507788.0,3.54,27.18,2702.0
Indonesia,1990,5507788.0,3.54,26.79,2702.0
Indonesia,1990,5507788.0,3.54,27.47,2702.0
Indonesia,1991,4942930.0,3.88,25.27,2702.0
Indonesia,1991,4942930.0,3.88,27.04,2702.0
Indonesia,1991,4942930.0,3.88,26.92,2702.0
Indonesia,1991,4942930.0,3.88,27.05,2702.0
Indonesia,1991,4942930.0,3.88,26.61,2702.0
Indonesia,1991,4942930.0,3.88,27.21,2702.0
Indonesia,1992,5600667.0,4.21,25.17,2702.0
Indonesia,1992,5600667.0,4.21,26.96,2702.0
Indonesia,1992,5600667.0,4.21,27.01,2702.0
Indonesia,1992,5600667.0,4.21,27.2,2702.0
Indonesia,1992,5600667.0,4.21,26.72,2702.0
Indonesia,1992,5600667.0,4.21,27.4,2702.0
Indonesia,1993,5752745.0,4.19,25.46,2702.0
Indonesia,1993,5752745.0,4.19,27.04,2702.0
Indonesia,1993,5752745.0,4.19,26.9,2702.0
Indonesia,1993,5752745.0,4.19,27.21,2702.0
Indonesia,1993,5752745.0,4.19,26.88,2702.0
Indonesia,1993,5752745.0,4.19,27.51,2702.0
Indonesia,1994,5856637.0,4.22,25.21,2702.0
Indonesia,1994,5856637.0,4.22,27.12,2702.0
Indonesia,1994,5856637.0,4.22,26.97,2702.0
Indonesia,1994,5856637.0,4.22,27.34,2702.0
Indonesia,1994,5856637.0,4.22,26.56,2702.0
Indonesia,1994,5856637.0,4.22,27.18,2702.0
Indonesia,1995,6363592.0,4.42,25.46,2702.0
Indonesia,1995,6363592.0,4.42,27.15,2702.0
Indonesia,1995,6363592.0,4.42,27.08,2702.0
Indonesia,1995,6363592.0,4.42,27.28,2702.0
Indonesia,1995,6363592.0,4.42,26.74,2702.0
Indonesia,1995,6363592.0,4.42,27.32,2702.0
Indonesia,1996,6156162.0,4.44,25.41,2702.0
Indonesia,1996,6156162.0,4.44,27.07,2702.0
Indonesia,1996,6156162.0,4.44,27.0,2702.0
Indonesia,1996,6156162.0,4.44,27.2,2702.0
Indonesia,1996,6156162.0,4.44,26.83,2702.0
Indonesia,1996,6156162.0,4.44,27.53,2702.0
Indonesia,1997,6535233.0,4.18,25.52,2702.0
Indonesia,1997,6535233.0,4.18,27.37,2702.0
Indonesia,1997,6535233.0,4.18,27.26,2702.0
Indonesia,1997,6535233.0,4.18,27.62,2702.0
Indonesia,1997,6535233.0,4.18,26.83,2702.0
Indonesia,1997,6535233.0,4.18,27.46,2702.0
Indonesia,1998,7001934.0,4.16,25.81,2702.0
Indonesia,1998,7001934.0,4.16,27.58,2702.0
Indonesia,1998,7001934.0,4.16,27.72,2702.0
Indonesia,1998,7001934.0,4.16,27.77,2702.0
Indonesia,1998,7001934.0,4.16,27.28,2702.0
Indonesia,1998,7001934.0,4.16,27.9,2702.0
Indonesia,1999,6591863.0,3.97,25.26,2702.0
Indonesia,1999,6591863.0,3.97,27.01,2702.0
Indonesia,1999,6591863.0,3.97,26.82,2702.0
Indonesia,1999,6591863.0,3.97,27.17,2702.0
Indonesia,1999,6591863.0,3.97,26.62,2702.0
Indonesia,1999,6591863.0,3.97,27.32,2702.0
Indonesia,2000,6963555.0,3.96,25.46,2702.0
Indonesia,2000,6963555.0,3.96,27.2,2702.0
Indonesia,2000,6963555.0,3.96,27.1,2702.0
Indonesia,2000,6963555.0,3.96,27.23,2702.0
Indonesia,2000,6963555.0,3.96,26.77,2702.0
Indonesia,2000,6963555.0,3.96,27.44,2702.0
Indonesia,2001,7114231.0,3.89,25.43,2702.0
Indonesia,2001,7114231.0,3.89,27.13,2702.0
Indonesia,2001,7114231.0,3.89,27.26,2702.0
Indonesia,2001,7114231.0,3.89,27.32,2702.0
Indonesia,2001,7114231.0,3.89,26.81,2702.0
Indonesia,2001,7114231.0,3.89,27.52,2702.0
Indonesia,2002,7491571.0,3.98,25.64,2702.0
Indonesia,2002,7491571.0,3.98,27.4,2702.0
Indonesia,2002,7491571.0,3.98,27.5,2702.0
Indonesia,2002,7491571.0,3.98,27.49,2702.0
Indonesia,2002,7491571.0,3.98,27.01,2702.0
Indonesia,2002,7491571.0,3.98,27.71,2702.0
Indonesia,2004,8149709.0,4.24,25.67,2702.0
Indonesia,2004,8149709.0,4.24,27.42,2702.0
Indonesia,2004,8149709.0,4.24,27.32,2702.0
Indonesia,2004,8149709.0,4.24,27.57,2702.0
Indonesia,2004,8149709.0,4.24,26.97,2702.0
Indonesia,2004,8149709.0,4.24,27.69,2702.0
Indonesia,2005,8542216.0,4.34,25.59,2702.0
Indonesia,2005,8542216.0,4.34,27.22,2702.0
Indonesia,2005,8542216.0,4.34,27.48,2702.0
Indonesia,2005,8542216.0,4.34,27.44,2702.0
Indonesia,2005,8542216.0,4.34,27.11,2702.0
Indonesia,2005,8542216.0,4.34,27.77,2702.0
Indonesia,2006,8498533.0,4.4,25.66,2702.0
Indonesia,2006,8498533.0,4.4,27.39,2702.0
Indonesia,2006,8498533.0,4.4,27.21,2702.0
Indonesia,2006,8498533.0,4.4,27.55,2702.0
Indonesia,2006,8498533.0,4.4,26.98,2702.0
Indonesia,2006,8498533.0,4.4,27.55,2702.0
Indonesia,2007,8238619.0,5.13,25.5,2702.0
Indonesia,2007,8238619.0,5.13,27.21,2702.0
Indonesia,2007,8238619.0,5.13,27.14,2702.0
Indonesia,2007,8238619.0,5.13,27.29,2702.0
Indonesia,2007,8238619.0,5.13,26.88,2702.0
Indonesia,2007,8238619.0,5.13,27.49,2702.0
Indonesia,2008,8662150.0,5.93,25.32,2702.0
Indonesia,2008,8662150.0,5.93,26.97,2702.0
Indonesia,2008,8662150.0,5.93,27.03,2702.0
Indonesia,2008,8662150.0,5.93,27.18,2702.0
Indonesia,2008,8662150.0,5.93,26.65,2702.0
Indonesia,2008,8662150.0,5.93,27.34,2702.0
Indonesia,2009,8939608.0,5.88,25.54,2702.0
Indonesia,2009,8939608.0,5.88,27.31,2702.0
Indonesia,2009,8939608.0,5.88,27.3,2702.0
Indonesia,2009,8939608.0,5.88,27.63,2702.0
Indonesia,2009,8939608.0,5.88,26.98,2702.0
Indonesia,2009,8939608.0,5.88,27.69,2702.0
Indonesia,2010,8869698.0,7.07,25.57,2702.0
Indonesia,2010,8869698.0,7.07,27.25,2702.0
Indonesia,2010,8869698.0,7.07,27.69,2702.0
Indonesia,2010,8869698.0,7.07,27.46,2702.0
Indonesia,2010,8869698.0,7.07,26.94,2702.0
Indonesia,2010,8869698.0,7.07,27.55,2702.0
Indonesia,2011,9163845.0,4.54,25.38,2702.0
Indonesia,2011,9163845.0,4.54,27.24,2702.0
Indonesia,2011,9163845.0,4.54,27.19,2702.0
Indonesia,2011,9163845.0,4.54,27.39,2702.0
Indonesia,2011,9163845.0,4.54,26.63,2702.0
Indonesia,2011,9163845.0,4.54,27.19,2702.0
Indonesia,2012,9104432.0,5.61,25.59,2702.0
Indonesia,2012,9104432.0,5.61,27.36,2702.0
Indonesia,2012,9104432.0,5.61,27.37,2702.0
Indonesia,2012,9104432.0,5.61,27.49,2702.0
Indonesia,2012,9104432.0,5.61,26.87,2702.0
Indonesia,2012,9104432.0,5.61,27.48,2702.0
Indonesia,2013,9247923.0,6.85,25.48,2702.0
Indonesia,2013,9247923.0,6.85,27.37,2702.0
Indonesia,2013,9247923.0,6.85,27.88,2702.0
Indonesia,2013,9247923.0,6.85,27.34,2702.0
Indonesia,2013,9247923.0,6.85,26.72,2702.0
Indonesia,2013,9247923.0,6.85,27.3,2702.0
Iraq,1990,4790926.0,0.13,23.41,216.0
Iraq,1990,4790926.0,0.13,19.76,216.0
Iraq,1991,4533484.0,0.12,23.21,216.0
Iraq,1991,4533484.0,0.12,19.68,216.0
Iraq,1992,4830659.0,0.12,21.52,216.0
Iraq,1992,4830659.0,0.12,17.76,216.0
Iraq,1993,4574312.0,0.12,22.86,216.0
Iraq,1993,4574312.0,0.12,18.75,216.0
Iraq,1994,4628525.0,0.13,23.47,216.0
Iraq,1994,4628525.0,0.13,20.02,216.0
Iraq,1995,4618910.0,0.16,23.32,216.0
Iraq,1995,4618910.0,0.16,19.86,216.0
Iraq,1996,4636145.0,0.12,23.96,216.0
Iraq,1996,4636145.0,0.12,20.13,216.0
Iraq,1997,4548083.0,0.18,22.74,216.0
Iraq,1997,4548083.0,0.18,19.23,216.0
Iraq,1998,4526100.0,0.16,24.33,216.0
Iraq,1998,4526100.0,0.16,20.65,216.0
Iraq,1999,4511120.0,0.11,24.42,216.0
Iraq,1999,4511120.0,0.11,20.85,216.0
Iraq,2000,4325649.0,0.12,23.9,216.0
Iraq,2000,4325649.0,0.12,20.28,216.0
Iraq,2001,4464881.0,0.19,24.45,216.0
Iraq,2001,4464881.0,0.19,20.8,216.0
Iraq,2002,4689640.0,0.19,23.76,216.0
Iraq,2002,4689640.0,0.19,20.1,216.0
Iraq,2004,4329096.0,0.18,23.72,216.0
Iraq,2004,4329096.0,0.18,20.0,216.0
Iraq,2005,4396110.0,0.18,23.58,216.0
Iraq,2005,4396110.0,0.18,19.96,216.0
Iraq,2006,4152197.0,0.17,23.82,216.0
Iraq,2006,4152197.0,0.17,20.12,216.0
Iraq,2007,4138681.0,0.21,23.92,216.0
Iraq,2007,4138681.0,0.21,20.12,216.0
Iraq,2008,4226136.0,0.23,24.09,216.0
Iraq,2008,4226136.0,0.23,20.46,216.0
Iraq,2009,4422145.0,0.22,23.87,216.0
Iraq,2009,4422145.0,0.22,20.26,216.0
Iraq,2010,4773503.0,0.18,25.49,216.0
Iraq,2010,4773503.0,0.18,21.97,216.0
Iraq,2011,4683406.0,0.14,23.44,216.0
Iraq,2011,4683406.0,0.14,19.78,216.0
Iraq,2012,4668284.0,0.12,24.34,216.0
Iraq,2012,4668284.0,0.12,20.7,216.0
Iraq,2013,4745024.0,0.09,25.14,216.0
Iraq,2013,4745024.0,0.09,21.77,216.0
Ireland,1990,7581170.0,5.07,9.59,1118.0
Ireland,1991,7562269.0,5.1,9.07,1118.0
Ireland,1992,7965303.0,5.09,9.07,1118.0
Ireland,1993,7657859.0,4.95,8.85,1118.0
Ireland,1994,8290542.0,4.99,9.13,1118.0
Ireland,1995,8838292.0,5.39,9.75,1118.0
Ireland,1996,9224549.0,3.88,8.85,1118.0
Ireland,1997,9481568.0,5.14,9.95,1118.0
Ireland,1998,9511821.0,5.03,9.71,1118.0
Ireland,1999,9521845.0,4.11,9.75,1118.0
Ireland,2000,9522883.0,3.96,9.43,1118.0
Ireland,2001,10059872.0,4.57,9.27,1118.0
Ireland,2002,10095349.0,5.03,9.75,1118.0
Ireland,2004,11412284.0,5.69,9.77,1118.0
Ireland,2005,11290915.0,5.34,9.91,1118.0
Ireland,2006,11241252.0,5.89,10.0,1118.0
Ireland,2007,10994574.0,6.58,10.11,1118.0
Ireland,2008,11066410.0,5.71,9.42,1118.0
Ireland,2009,11357416.0,4.87,9.47,1118.0
Ireland,2010,11562973.0,5.74,8.38,1118.0
Ireland,2011,11740684.0,8.07,9.76,1118.0
Ireland,2012,10911229.0,5.79,9.28,1118.0
Ireland,2013,11519684.0,6.18,9.28,1118.0
Italy,1990,10139142.0,8.4,7.97,832.0
Italy,1990,10139142.0,8.4,12.83,832.0
Italy,1991,10335558.0,7.5,7.28,832.0
Italy,1991,10335558.0,7.5,12.05,832.0
Italy,1992,11155458.0,7.59,7.76,832.0
Italy,1992,11155458.0,7.59,12.89,832.0
Italy,1993,10794096.0,7.85,7.43,832.0
Italy,1993,10794096.0,7.85,12.71,832.0
Italy,1994,10662690.0,7.29,8.39,832.0
Italy,1994,10662690.0,7.29,13.53,832.0
Italy,1995,10407499.0,7.7,7.43,832.0
Italy,1995,10407499.0,7.7,12.47,832.0
Italy,1996,10651798.0,6.78,7.06,832.0
Italy,1996,10651798.0,6.78,12.28,832.0
Italy,1997,10396741.0,7.73,8.18,832.0
Italy,1997,10396741.0,7.73,13.13,832.0
Italy,1998,10417924.0,7.55,7.77,832.0
Italy,1998,10417924.0,7.55,12.96,832.0
Italy,1999,10909974.0,7.14,7.64,832.0
Italy,1999,10909974.0,7.14,12.95,832.0
Italy,2000,11152537.0,7.04,8.13,832.0
Italy,2000,11152537.0,7.04,13.42,832.0
Italy,2001,11006491.0,6.82,7.83,832.0
Italy,2001,11006491.0,6.82,13.23,832.0
Italy,2002,10888113.0,8.65,8.15,832.0
Italy,2002,10888113.0,8.65,13.14,832.0
Italy,2004,11867408.0,7.96,7.74,832.0
Italy,2004,11867408.0,7.96,12.75,832.0
Italy,2005,11961844.0,8.19,7.33,832.0
Italy,2005,11961844.0,8.19,12.16,832.0
Italy,2006,11810967.0,7.49,8.15,832.0
Italy,2006,11810967.0,7.49,12.87,832.0
Italy,2007,11795180.0,8.29,8.4,832.0
Italy,2007,11795180.0,8.29,13.32,832.0
Italy,2008,11954411.0,7.93,7.91,832.0
Italy,2008,11954411.0,7.93,13.01,832.0
Italy,2009,11978505.0,7.76,8.11,832.0
Italy,2009,11978505.0,7.76,13.28,832.0
Italy,2010,11793839.0,7.44,7.05,832.0
Italy,2010,11793839.0,7.44,12.63,832.0
Italy,2011,11957858.0,7.65,8.68,832.0
Italy,2011,11957858.0,7.65,13.46,832.0
Italy,2012,11912597.0,6.47,8.05,832.0
Italy,2012,11912597.0,6.47,13.45,832.0
Italy,2013,11972097.0,6.12,8.04,832.0
Italy,2013,11972097.0,6.12,13.6,832.0
Jamaica,1990,5268722.0,5.56,27.28,2051.0
Jamaica,1991,5492344.0,5.39,27.24,2051.0
Jamaica,1992,6143023.0,5.16,27.25,2051.0
Jamaica,1993,6571181.0,4.44,27.02,2051.0
Jamaica,1994,6618615.0,4.49,27.48,2051.0
Jamaica,1995,6624084.0,4.7,27.4,2051.0
Jamaica,1996,6675377.0,4.97,26.98,2051.0
Jamaica,1997,6442928.0,2.39,27.8,2051.0
Jamaica,1998,6554173.0,4.29,27.8,2051.0
Jamaica,1999,6759426.0,5.27,27.12,2051.0
Jamaica,2000,6569050.0,5.52,26.96,2051.0
Jamaica,2001,6831747.0,5.97,27.27,2051.0
Jamaica,2002,6623146.0,5.6,27.51,2051.0
Jamaica,2004,6810856.0,5.58,27.47,2051.0
Jamaica,2005,6578314.0,5.77,27.34,2051.0
Jamaica,2006,6851561.0,5.23,27.58,2051.0
Jamaica,2007,6981918.0,5.48,27.61,2051.0
Jamaica,2008,6773311.0,5.85,27.17,2051.0
Jamaica,2009,6884983.0,5.77,27.42,2051.0
Jamaica,2010,6664098.0,5.38,27.09,2051.0
Jamaica,2011,7076809.0,5.79,27.17,2051.0
Jamaica,2012,6893334.0,6.7,27.51,2051.0
Jamaica,2013,6837910.0,6.42,27.41,2051.0
Japan,1990,11353992.0,15.22,16.4,1668.0
Japan,1990,11353992.0,15.22,14.14,1668.0
Japan,1990,11353992.0,15.22,16.46,1668.0
Japan,1990,11353992.0,15.22,16.12,1668.0
Japan,1990,11353992.0,15.22,16.17,1668.0
Japan,1990,11353992.0,15.22,14.14,1668.0
Japan,1991,11063210.0,15.34,15.6,1668.0
Japan,1991,11063210.0,15.34,13.32,1668.0
Japan,1991,11063210.0,15.34,15.43,1668.0
Japan,1991,11063210.0,15.34,15.38,1668.0
Japan,1991,11063210.0,15.34,15.49,1668.0
Japan,1991,11063210.0,15.34,13.32,1668.0
Japan,1992,11404478.0,15.45,15.63,1668.0
Japan,1992,11404478.0,15.45,12.94,1668.0
Japan,1992,11404478.0,15.45,15.68,1668.0
Japan,1992,11404478.0,15.45,15.21,1668.0
Japan,1992,11404478.0,15.45,15.26,1668.0
Japan,1992,11404478.0,15.45,12.94,1668.0
Japan,1993,10851510.0,15.58,14.93,1668.0
Japan,1993,10851510.0,15.58,12.49,1668.0
Japan,1993,10851510.0,15.58,14.99,1668.0
Japan,1993,10851510.0,15.58,14.68,1668.0
Japan,1993,10851510.0,15.58,14.72,1668.0
Japan,1993,10851510.0,15.58,12.49,1668.0
Japan,1994,11231538.0,15.7,16.33,1668.0
Japan,1994,11231538.0,15.7,13.78,1668.0
Japan,1994,11231538.0,15.7,16.41,1668.0
Japan,1994,11231538.0,15.7,16.06,1668.0
Japan,1994,11231538.0,15.7,16.07,1668.0
Japan,1994,11231538.0,15.7,13.78,1668.0
Japan,1995,11503623.0,15.84,15.25,1668.0
Japan,1995,11503623.0,15.84,12.98,1668.0
Japan,1995,11503623.0,15.84,15.32,1668.0
Japan,1995,11503623.0,15.84,14.83,1668.0
Japan,1995,11503623.0,15.84,14.97,1668.0
Japan,1995,11503623.0,15.84,12.98,1668.0
Japan,1996,11318104.0,15.98,15.2,1668.0
Japan,1996,11318104.0,15.98,12.61,1668.0
Japan,1996,11318104.0,15.98,15.32,1668.0
Japan,1996,11318104.0,15.98,14.79,1668.0
Japan,1996,11318104.0,15.98,14.8,1668.0
Japan,1996,11318104.0,15.98,12.61,1668.0
Japan,1997,11733157.0,16.13,15.76,1668.0
Japan,1997,11733157.0,16.13,13.43,1668.0
Japan,1997,11733157.0,16.13,15.89,1668.0
Japan,1997,11733157.0,16.13,15.37,1668.0
Japan,1997,11733157.0,16.13,15.39,1668.0
Japan,1997,11733157.0,16.13,13.43,1668.0
Japan,1998,11545840.0,16.27,16.72,1668.0
Japan,1998,11545840.0,16.27,13.74,1668.0
Japan,1998,11545840.0,16.27,16.74,1668.0
Japan,1998,11545840.0,16.27,16.39,1668.0
Japan,1998,11545840.0,16.27,16.45,1668.0
Japan,1998,11545840.0,16.27,13.74,1668.0
Japan,1999,11893776.0,16.4,15.93,1668.0
Japan,1999,11893776.0,16.4,13.78,1668.0
Japan,1999,11893776.0,16.4,15.93,1668.0
Japan,1999,11893776.0,16.4,15.66,1668.0
Japan,1999,11893776.0,16.4,15.79,1668.0
Japan,1999,11893776.0,16.4,13.78,1668.0
Japan,2000,11898931.0,16.53,15.92,1668.0
Japan,2000,11898931.0,16.53,13.5,1668.0
Japan,2000,11898931.0,16.53,15.95,1668.0
Japan,2000,11898931.0,16.53,15.58,1668.0
Japan,2000,11898931.0,16.53,15.67,1668.0
Japan,2000,11898931.0,16.53,13.5,1668.0
Japan,2001,12231311.0,16.43,15.86,1668.0
Japan,2001,12231311.0,16.43,13.13,1668.0
Japan,2001,12231311.0,16.43,15.97,1668.0
Japan,2001,12231311.0,16.43,15.4,1668.0
Japan,2001,12231311.0,16.43,15.47,1668.0
Japan,2001,12231311.0,16.43,13.13,1668.0
Japan,2002,12187495.0,14.75,16.09,1668.0
